sentence	label
photoreductive process. Control experiments revealed that a photocatalyst , 4 and visible light were essential for the eﬃcient conversion of 1a into 2a ( entries 7 − 10 ). Finally , we evaluated several frequently employed photocatalysts in the debromina- tion of 1a under otherwise identical conditions. While Ru(bpy)3(PF6)2 compared favorably with 3 in terms of yield ( entry 11 vs entry 5 ) , Ru(phen)3Cl2 ( phen = 1,10-phenanthro- line ) and Ir(ppy)3 ( ppy = 2-phenylpyridine ) proved to be less eﬀective than 3 in terms of diastereoselectivity and yield , respectively ( entries 13 and 14 ). Notably , the highest yield of 2a was obtained when the reaction was catalyzed by Ru(bpy)3(PF6)2 under base - free conditions ( entry 12 ). Considering its commercial availability and high reproducibility , we decided to use 3 as the photocatalyst for further studies .	0
photoreductive process. Control experiments revealed that a photocatalyst , 4 and visible light were essential for the eﬃcient conversion of 1a into 2a ( entries 7 − 10 ). Finally , we evaluated several frequently employed photocatalysts in the debromina- tion of 1a under otherwise identical conditions. While Ru(bpy)3(PF6)2 compared favorably with 3 in terms of yield ( entry 11 vs entry 5 ) , Ru(phen)3Cl2 ( phen = 1,10-phenanthro- line ) and Ir(ppy)3 ( ppy = 2-phenylpyridine ) proved to be less eﬀective than 3 in terms of diastereoselectivity and yield , respectively ( entries 13 and 14 ). Notably , the highest yield of 2a was obtained when the reaction was catalyzed by Ru(bpy)3(PF6)2 under base - free conditions ( entry 12 ). Considering its commercial availability and high reproducibility , we decided to use 3 as the photocatalyst for further studies .	0
photoreductive process. Control experiments revealed that a photocatalyst , 4 and visible light were essential for the eﬃcient conversion of 1a into 2a ( entries 7 − 10 ). Finally , we evaluated several frequently employed photocatalysts in the debromina- tion of 1a under otherwise identical conditions. While Ru(bpy)3(PF6)2 compared favorably with 3 in terms of yield ( entry 11 vs entry 5 ) , Ru(phen)3Cl2 ( phen = 1,10-phenanthro- line ) and Ir(ppy)3 ( ppy = 2-phenylpyridine ) proved to be less eﬀective than 3 in terms of diastereoselectivity and yield , respectively ( entries 13 and 14 ). Notably , the highest yield of 2a was obtained when the reaction was catalyzed by Ru(bpy)3(PF6)2 under base - free conditions ( entry 12 ). Considering its commercial availability and high reproducibility , we decided to use 3 as the photocatalyst for further studies .	0
photoreductive process. Control experiments revealed that a photocatalyst , 4 and visible light were essential for the eﬃcient conversion of 1a into 2a ( entries 7 − 10 ). Finally , we evaluated several frequently employed photocatalysts in the debromina- tion of 1a under otherwise identical conditions. While Ru(bpy)3(PF6)2 compared favorably with 3 in terms of yield ( entry 11 vs entry 5 ) , Ru(phen)3Cl2 ( phen = 1,10-phenanthro- line ) and Ir(ppy)3 ( ppy = 2-phenylpyridine ) proved to be less eﬀective than 3 in terms of diastereoselectivity and yield , respectively ( entries 13 and 14 ). Notably , the highest yield of 2a was obtained when the reaction was catalyzed by Ru(bpy)3(PF6)2 under base - free conditions ( entry 12 ). Considering its commercial availability and high reproducibility , we decided to use 3 as the photocatalyst for further studies .	0
We thank Professor Xin - quan Hu at Zhejiang University of Technology for the synthesis of the four ketoprofen - purine dyad compounds ( 5-KP-dA , 3-KP-dA , 5-KP-dG and 5-KPGly- dA ) used in this study. This work was supported by a grant from the Research Grants Council of Hong Kong ( HKU 7035 / 13P ) and the University Grants Committee Special Equipment Grant ( SEG-HKU-07 ) to DLP. Partial support from the Grants Committee Areas of Excellence Scheme ( AoE / P-03 / 08 ) is also gratefully acknowledged .	0
in 1992,7 these compounds have been studied in report including antimicrobials,8 antifouling numerous contexts agents,9 nanomaterials,10 and ligands for protein − protein interactions.11 Still , limited success has been achieved in design and characterization of secondary structures by high - resolution X-ray diﬀraction structure determination12,13 or NMR spec- troscopy,14,15 except for macrocyclic constructs in which the inherently ﬂexible peptoid backbones are locked into well-	0
This method also worked well for the phenolic compound 5m ( entry 13 ) and gave 2-methyl-2-phenyl-4-tosyl-3,4-dihydro- 2H-benz[b][1,4]oxazine ( 6m ) in 68 % yield. Similarly , alkenols 5n−5q ( entries 14 − 17 ) gave the corresponding 1,4-oxazepanes 6n−6q in good yields. The isomeric alkenols 5n and 5o gave the same product , 6n. On the other hand , a substrate having a terminal alkene , 5r ( entry 18 ) , was unreactive under the same reaction conditions , and starting material was recovered in 98 % . After successful study of this methodology for the synthesis of 1,4-oxazines and oxazepanes , its application to the synthesis of 1,4-thiazines and thiazepanes was explored. The starting material thioalkenes 5s,t ( Table 3 , entries 1 and 2 ) when treated with boron triﬂuoride etherate under the same reaction conditions gave 2-methyl-2-phenyl-4-tosylthiomorpholine ( 6s ) and 2,5-dimethyl-2-phenyl-4-tosylthiomorpholine ( 6t ) in 70 % and 73 % yields , respectively. On the other hand , substrates 5u− x ( Table 3 , entries 3 − 6 ) having substitution at the α-position to the N-tosyl group gave thiazolidines 7u − x ( Table 3 ) in 66 % , 71 % , 59 % , and 74 % yields , respectively. Substrates 5v and 5x ( entries 4 and 6 ) gave two inseparable diastereomers , 7v and 7x , in 71 % and 74 % overall yield , respectively. The substrate 5w gave hydrolyzed product 7w under these reaction conditions. On the other hand , 5x having hydroxyl and thiol groups gave thiazolidine 7x selectively , without formation of any morpho- line products. The stereochemistry of the thiazolidine was determined by 1H NMR and NOE experiments of 7u ( Figure 3 ). There is a strong NOE between protons at C-2 and C-4 of 7u , which conﬁrms that they are cis to each other .	0
This method also worked well for the phenolic compound 5m ( entry 13 ) and gave 2-methyl-2-phenyl-4-tosyl-3,4-dihydro- 2H-benz[b][1,4]oxazine ( 6m ) in 68 % yield. Similarly , alkenols 5n−5q ( entries 14 − 17 ) gave the corresponding 1,4-oxazepanes 6n−6q in good yields. The isomeric alkenols 5n and 5o gave the same product , 6n. On the other hand , a substrate having a terminal alkene , 5r ( entry 18 ) , was unreactive under the same reaction conditions , and starting material was recovered in 98 % . After successful study of this methodology for the synthesis of 1,4-oxazines and oxazepanes , its application to the synthesis of 1,4-thiazines and thiazepanes was explored. The starting material thioalkenes 5s,t ( Table 3 , entries 1 and 2 ) when treated with boron triﬂuoride etherate under the same reaction conditions gave 2-methyl-2-phenyl-4-tosylthiomorpholine ( 6s ) and 2,5-dimethyl-2-phenyl-4-tosylthiomorpholine ( 6t ) in 70 % and 73 % yields , respectively. On the other hand , substrates 5u− x ( Table 3 , entries 3 − 6 ) having substitution at the α-position to the N-tosyl group gave thiazolidines 7u − x ( Table 3 ) in 66 % , 71 % , 59 % , and 74 % yields , respectively. Substrates 5v and 5x ( entries 4 and 6 ) gave two inseparable diastereomers , 7v and 7x , in 71 % and 74 % overall yield , respectively. The substrate 5w gave hydrolyzed product 7w under these reaction conditions. On the other hand , 5x having hydroxyl and thiol groups gave thiazolidine 7x selectively , without formation of any morpho- line products. The stereochemistry of the thiazolidine was determined by 1H NMR and NOE experiments of 7u ( Figure 3 ). There is a strong NOE between protons at C-2 and C-4 of 7u , which conﬁrms that they are cis to each other .	0
This method also worked well for the phenolic compound 5m ( entry 13 ) and gave 2-methyl-2-phenyl-4-tosyl-3,4-dihydro- 2H-benz[b][1,4]oxazine ( 6m ) in 68 % yield. Similarly , alkenols 5n−5q ( entries 14 − 17 ) gave the corresponding 1,4-oxazepanes 6n−6q in good yields. The isomeric alkenols 5n and 5o gave the same product , 6n. On the other hand , a substrate having a terminal alkene , 5r ( entry 18 ) , was unreactive under the same reaction conditions , and starting material was recovered in 98 % . After successful study of this methodology for the synthesis of 1,4-oxazines and oxazepanes , its application to the synthesis of 1,4-thiazines and thiazepanes was explored. The starting material thioalkenes 5s,t ( Table 3 , entries 1 and 2 ) when treated with boron triﬂuoride etherate under the same reaction conditions gave 2-methyl-2-phenyl-4-tosylthiomorpholine ( 6s ) and 2,5-dimethyl-2-phenyl-4-tosylthiomorpholine ( 6t ) in 70 % and 73 % yields , respectively. On the other hand , substrates 5u− x ( Table 3 , entries 3 − 6 ) having substitution at the α-position to the N-tosyl group gave thiazolidines 7u − x ( Table 3 ) in 66 % , 71 % , 59 % , and 74 % yields , respectively. Substrates 5v and 5x ( entries 4 and 6 ) gave two inseparable diastereomers , 7v and 7x , in 71 % and 74 % overall yield , respectively. The substrate 5w gave hydrolyzed product 7w under these reaction conditions. On the other hand , 5x having hydroxyl and thiol groups gave thiazolidine 7x selectively , without formation of any morpho- line products. The stereochemistry of the thiazolidine was determined by 1H NMR and NOE experiments of 7u ( Figure 3 ). There is a strong NOE between protons at C-2 and C-4 of 7u , which conﬁrms that they are cis to each other .	0
This method also worked well for the phenolic compound 5m ( entry 13 ) and gave 2-methyl-2-phenyl-4-tosyl-3,4-dihydro- 2H-benz[b][1,4]oxazine ( 6m ) in 68 % yield. Similarly , alkenols 5n−5q ( entries 14 − 17 ) gave the corresponding 1,4-oxazepanes 6n−6q in good yields. The isomeric alkenols 5n and 5o gave the same product , 6n. On the other hand , a substrate having a terminal alkene , 5r ( entry 18 ) , was unreactive under the same reaction conditions , and starting material was recovered in 98 % . After successful study of this methodology for the synthesis of 1,4-oxazines and oxazepanes , its application to the synthesis of 1,4-thiazines and thiazepanes was explored. The starting material thioalkenes 5s,t ( Table 3 , entries 1 and 2 ) when treated with boron triﬂuoride etherate under the same reaction conditions gave 2-methyl-2-phenyl-4-tosylthiomorpholine ( 6s ) and 2,5-dimethyl-2-phenyl-4-tosylthiomorpholine ( 6t ) in 70 % and 73 % yields , respectively. On the other hand , substrates 5u− x ( Table 3 , entries 3 − 6 ) having substitution at the α-position to the N-tosyl group gave thiazolidines 7u − x ( Table 3 ) in 66 % , 71 % , 59 % , and 74 % yields , respectively. Substrates 5v and 5x ( entries 4 and 6 ) gave two inseparable diastereomers , 7v and 7x , in 71 % and 74 % overall yield , respectively. The substrate 5w gave hydrolyzed product 7w under these reaction conditions. On the other hand , 5x having hydroxyl and thiol groups gave thiazolidine 7x selectively , without formation of any morpho- line products. The stereochemistry of the thiazolidine was determined by 1H NMR and NOE experiments of 7u ( Figure 3 ). There is a strong NOE between protons at C-2 and C-4 of 7u , which conﬁrms that they are cis to each other .	0
